Customer_ID,Gender,Age_Group,City,Country,Customer_Segment,Acquisition_Channel
481,Other,66+,East Ashley,France,Regular,Paid Ads
482,Male,66+,Markchester,France,Regular,Referral
483,Male,56-65,Trevinofort,France,Regular,Paid Ads
484,Female,56-65,New Samantha,Poland,Regular,Social Media
485,Other,46-55,West Michael,Ireland,Regular,Social Media
486,Female,26-35,New Jamesville,Belgium,Regular,Paid Ads
487,Female,26-35,North Nicholasmouth,Portugal,Regular,Social Media
488,Male,46-55,Rebeccashire,Austria,Regular,Email
489,Female,56-65,Dylanborough,Italy,Regular,Referral
490,Male,36-45,Williamhaven,France,Regular,Referral
491,Male,56-65,Port Ericfurt,Austria,Regular,Paid Ads
492,Female,66+,Melissafurt,Germany,Regular,Organic Search
493,Male,56-65,Gilesfort,Romania,Regular,Email
494,Male,36-45,Annemouth,France,Regular,Organic Search
495,Male,66+,Barnesview,France,VIP,Referral
496,Other,56-65,Amyville,Finland,Regular,Referral
497,Other,36-45,Floresfurt,Finland,Regular,Referral
498,Other,36-45,Michaelfort,Spain,Regular,Social Media
499,Female,46-55,Murphyland,Spain,VIP,Referral
500,Female,26-35,Port Carol,Czech Republic,Regular,Referral
501,Male,66+,East Jennifer,Germany,VIP,Social Media
502,Other,56-65,East Tracy,Poland,Regular,Social Media
503,Female,26-35,Wallaceville,Germany,Regular,Paid Ads
504,Other,66+,Taylorville,Spain,Regular,Referral
505,Other,66+,Port Stacey,Slovenia,Regular,Paid Ads
506,Female,26-35,East Rachelside,Portugal,VIP,Email
507,Other,66+,New Trevor,Spain,Regular,Email
508,Male,66+,Tonyland,Germany,VIP,Organic Search
509,Other,26-35,East Stevenburgh,Italy,VIP,Paid Ads
510,Other,46-55,Alisonburgh,Germany,Regular,Email
511,Other,46-55,Andrewland,Netherlands,Regular,Organic Search
512,Other,46-55,South Zachary,Germany,VIP,Email
513,Other,36-45,Williamsshire,Greece,VIP,Referral
514,Male,18-25,Waltershire,Sweden,Regular,Email
515,Male,56-65,Kimberlyton,Germany,Regular,Social Media
516,Female,18-25,Kirbyborough,France,Regular,Referral
517,Male,66+,East Glenton,Spain,Regular,Organic Search
518,Other,18-25,Hinesport,Netherlands,VIP,Referral
519,Female,18-25,West Amyhaven,Italy,Regular,Paid Ads
520,Female,66+,Villarrealland,Germany,Regular,Email
521,Male,56-65,West Linda,Estonia,Regular,Paid Ads
522,Other,56-65,South Gene,France,Regular,Organic Search
523,Other,36-45,Bakertown,Slovakia,Regular,Email
524,Male,36-45,West Peterchester,Netherlands,VIP,Paid Ads
525,Other,46-55,Vincentfurt,Poland,Regular,Social Media
526,Male,56-65,New Sydneyfort,Germany,Regular,Referral
527,Other,36-45,Port Shellyside,Belgium,Regular,Paid Ads
528,Other,66+,Lake Travis,Sweden,VIP,Social Media
529,Female,26-35,Mariastad,Germany,Regular,Social Media
530,Other,56-65,East Chelseyfurt,Poland,Regular,Social Media
531,Female,46-55,Emilytown,Germany,Regular,Social Media
532,Female,46-55,Paulchester,Poland,VIP,Email
533,Male,56-65,North Leslieview,Netherlands,Regular,Paid Ads
534,Male,36-45,Tylerfort,Greece,VIP,Paid Ads
535,Female,36-45,Lake Stephaniebury,Portugal,VIP,Organic Search
536,Female,36-45,Port Victoriafort,Ireland,Regular,Organic Search
537,Male,46-55,Port Kellymouth,Germany,Regular,Email
538,Male,18-25,South Brendamouth,Spain,VIP,Email
539,Other,36-45,Greenview,Germany,Regular,Organic Search
540,Female,18-25,Port Cristina,France,Regular,Email
541,Male,56-65,North Ginamouth,Finland,Regular,Referral
542,Female,36-45,Floresfort,Germany,Regular,Paid Ads
543,Female,36-45,Darrelltown,Germany,Regular,Referral
544,Female,36-45,Baldwinberg,Czech Republic,Regular,Referral
545,Male,46-55,South Jamesshire,Poland,VIP,Social Media
546,Female,36-45,Gilbertstad,Germany,Regular,Referral
547,Female,46-55,East David,Sweden,Regular,Email
548,Female,56-65,Rileyside,Germany,Regular,Paid Ads
549,Male,46-55,Keithtown,Spain,Regular,Social Media
550,Other,46-55,Reyesstad,Portugal,Regular,Paid Ads
551,Female,46-55,Nicholasstad,Italy,Regular,Email
552,Other,26-35,Irwinside,France,Regular,Email
553,Other,46-55,Duncanshire,Germany,Regular,Paid Ads
554,Female,66+,South Lucaschester,Italy,VIP,Referral
555,Male,66+,South Angelaville,Belgium,Regular,Social Media
556,Other,46-55,New Jennifer,Netherlands,Regular,Organic Search
557,Other,46-55,West William,Italy,Regular,Email
558,Other,46-55,East Joseburgh,Spain,Regular,Social Media
559,Other,56-65,West Andrew,Greece,Regular,Organic Search
560,Male,66+,East Joshuachester,Germany,Regular,Paid Ads
561,Male,56-65,Port Rossshire,Netherlands,Regular,Referral
562,Female,46-55,West Rebecca,Slovenia,VIP,Organic Search
563,Other,66+,Leblanctown,France,Regular,Email
564,Male,46-55,Lake Sherryhaven,Belgium,Regular,Referral
565,Other,66+,North Mary,Czech Republic,Regular,Social Media
566,Female,18-25,Williamsview,Bulgaria,Regular,Organic Search
567,Other,26-35,Port Williamberg,Germany,Regular,Social Media
568,Male,56-65,North Robert,Spain,Regular,Referral
569,Other,66+,South Travis,Germany,Regular,Organic Search
570,Other,18-25,Nicholsland,France,VIP,Social Media
571,Other,26-35,North Suzanneburgh,Netherlands,Regular,Paid Ads
572,Other,26-35,Sandraburgh,Spain,Regular,Referral
573,Male,46-55,West Curtis,Lithuania,Regular,Paid Ads
574,Female,46-55,Arthurbury,Netherlands,VIP,Email
575,Female,56-65,Lindseymouth,Denmark,Regular,Organic Search
576,Male,36-45,South Matthewside,Greece,Regular,Organic Search
577,Other,26-35,Lawrenceport,Poland,Regular,Paid Ads
578,Female,66+,Walkerland,Spain,Regular,Email
579,Female,56-65,Melissachester,Slovenia,Regular,Referral
580,Female,36-45,Sarahberg,Poland,Regular,Email
581,Other,66+,East Lukeview,Germany,Regular,Email
582,Other,26-35,Millerport,Poland,Regular,Paid Ads
583,Male,36-45,Kristenmouth,France,Regular,Email
584,Other,26-35,Jacobsonberg,Italy,Regular,Referral
585,Other,56-65,Harrismouth,France,Regular,Paid Ads
586,Female,36-45,Banksmouth,Poland,VIP,Social Media
587,Other,18-25,Lake Codyshire,Austria,Regular,Organic Search
588,Male,46-55,Lake Carriemouth,Spain,Regular,Email
589,Female,66+,New Timothyton,Netherlands,Regular,Referral
590,Male,56-65,Lake Travis,Spain,VIP,Paid Ads
591,Female,26-35,Michellehaven,France,Regular,Paid Ads
592,Other,66+,Charlesland,Czech Republic,Regular,Referral
593,Male,56-65,North Julie,Spain,VIP,Email
594,Female,56-65,North Melissaborough,Hungary,Regular,Organic Search
595,Female,56-65,Port Teresa,Portugal,Regular,Referral
596,Other,26-35,Wisefort,Germany,Regular,Organic Search
597,Female,18-25,Lake Robertview,Italy,Regular,Organic Search
598,Male,26-35,Youngside,Czech Republic,Regular,Email
599,Other,56-65,South Scotthaven,Belgium,Regular,Paid Ads
600,Male,26-35,East Craig,Poland,Regular,Email
601,Female,56-65,Margaretfurt,Italy,Regular,Social Media
602,Female,36-45,East Ronaldberg,Estonia,Regular,Email
603,Other,18-25,Joannberg,Bulgaria,VIP,Referral
604,Female,66+,Suarezburgh,Slovakia,VIP,Paid Ads
605,Other,36-45,East Richardview,France,Regular,Referral
606,Other,66+,South Margaretview,Spain,Regular,Referral
607,Male,66+,Port Edwin,Italy,Regular,Organic Search
608,Other,36-45,Andrewfurt,Italy,Regular,Social Media
609,Female,36-45,Gonzalezmouth,Spain,Regular,Organic Search
610,Female,66+,Jaredberg,Portugal,Regular,Social Media
611,Other,46-55,Wilkersonberg,Austria,Regular,Referral
612,Female,36-45,North Gloria,Hungary,Regular,Social Media
613,Other,26-35,Khanstad,Italy,Regular,Referral
614,Other,18-25,North Theresamouth,Czech Republic,VIP,Referral
615,Male,46-55,Lake Dawn,Germany,Regular,Referral
616,Other,26-35,North Sarahland,France,Regular,Social Media
617,Female,18-25,Sallyshire,Germany,Regular,Social Media
618,Other,66+,Heatherstad,Germany,VIP,Referral
619,Other,66+,Gilbertport,Poland,Regular,Referral
620,Other,18-25,Gravesside,Netherlands,VIP,Referral
621,Other,26-35,East Todd,Germany,Regular,Referral
622,Other,36-45,Robertside,Germany,Regular,Referral
623,Female,18-25,Ryanfurt,Belgium,Regular,Organic Search
624,Male,18-25,Rebeccaport,Portugal,Regular,Social Media
625,Male,66+,Crystalberg,Germany,Regular,Paid Ads
626,Other,18-25,North Toddmouth,Germany,Regular,Paid Ads
627,Other,26-35,Daniellehaven,Italy,Regular,Paid Ads
628,Other,66+,Collinsborough,Slovakia,Regular,Paid Ads
629,Male,26-35,Kendraton,Germany,Regular,Email
630,Female,46-55,North Scottbury,Greece,Regular,Paid Ads
631,Other,18-25,Port Lauren,France,Regular,Email
632,Other,36-45,Paulaberg,Poland,Regular,Organic Search
633,Other,36-45,East Scott,Austria,Regular,Email
634,Other,46-55,North Jenniferberg,Spain,Regular,Organic Search
635,Male,46-55,North Jonathan,Czech Republic,Regular,Paid Ads
636,Other,18-25,Parkerberg,Spain,Regular,Organic Search
637,Female,26-35,Lake Katherine,Bulgaria,Regular,Email
638,Other,66+,Kellyburgh,Italy,VIP,Referral
639,Male,18-25,North Benjamin,Croatia,Regular,Organic Search
640,Male,18-25,Calebmouth,France,Regular,Referral
641,Other,66+,Nelsonshire,Spain,Regular,Referral
642,Female,18-25,Carolland,Italy,Regular,Email
643,Female,18-25,North Nicolebury,Poland,Regular,Email
644,Male,56-65,Simshaven,Slovakia,Regular,Email
645,Other,66+,South James,Netherlands,Regular,Social Media
646,Other,26-35,Lake Nathanielport,Belgium,VIP,Organic Search
647,Male,46-55,Monroeton,Slovakia,Regular,Organic Search
648,Other,66+,Ortizside,France,Regular,Organic Search
649,Male,66+,Angelamouth,Germany,VIP,Referral
650,Other,56-65,West Brianfurt,Croatia,Regular,Social Media
651,Male,66+,North Christopher,Germany,Regular,Social Media
652,Male,18-25,Smithmouth,Portugal,Regular,Referral
653,Male,36-45,Hollyville,France,Regular,Email
654,Female,46-55,New Nichole,Poland,Regular,Organic Search
655,Other,26-35,Hortonmouth,Spain,Regular,Social Media
656,Other,66+,South Amanda,Czech Republic,Regular,Paid Ads
657,Male,18-25,Lake Crystal,Portugal,Regular,Organic Search
658,Female,36-45,Lisafort,France,Regular,Paid Ads
659,Male,56-65,Anthonybury,France,Regular,Referral
660,Male,46-55,West Frederick,France,Regular,Social Media
661,Male,56-65,North Charles,France,Regular,Email
662,Male,26-35,South Cody,Belgium,Regular,Email
663,Female,18-25,Port Justinmouth,Cyprus,Regular,Social Media
664,Female,36-45,Erikburgh,Czech Republic,VIP,Referral
665,Male,36-45,Lake Barbarastad,Germany,Regular,Social Media
666,Male,46-55,Jeremyton,Portugal,Regular,Referral
667,Male,66+,Jessicaside,Bulgaria,Regular,Paid Ads
668,Female,18-25,Ericaburgh,Germany,Regular,Social Media
669,Other,18-25,Terrimouth,Netherlands,Regular,Organic Search
670,Female,66+,Jenniferfort,Portugal,Regular,Organic Search
671,Male,46-55,South Lisa,France,Regular,Organic Search
672,Male,66+,Lake Martin,Latvia,Regular,Organic Search
673,Other,46-55,Lake Jessicafort,Slovakia,Regular,Social Media
674,Other,18-25,West Ashley,Spain,Regular,Email
675,Female,18-25,Johnsonberg,Germany,Regular,Organic Search
676,Male,26-35,Port Lisa,Italy,Regular,Social Media
677,Female,66+,Port Christopher,Slovakia,Regular,Social Media
678,Female,26-35,Williamberg,France,VIP,Paid Ads
679,Other,18-25,East Kim,Germany,VIP,Paid Ads
680,Female,46-55,Lake Janicefurt,Italy,VIP,Social Media
681,Male,46-55,Lake Richardchester,Lithuania,Regular,Social Media
682,Male,26-35,Heidiside,Austria,Regular,Social Media
683,Other,56-65,Davisborough,Hungary,VIP,Social Media
684,Other,26-35,Clayfort,Germany,Regular,Referral
685,Other,36-45,Georgeshire,Spain,Regular,Paid Ads
686,Female,46-55,New Christinamouth,Germany,Regular,Email
687,Female,18-25,East David,France,Regular,Paid Ads
688,Male,26-35,West Jeffreyview,Germany,VIP,Referral
689,Other,66+,Garciamouth,Italy,VIP,Email
690,Male,18-25,New Paulmouth,France,Regular,Paid Ads
691,Female,26-35,New Brandon,Finland,VIP,Social Media
692,Female,18-25,Lyonsview,Germany,VIP,Email
693,Other,46-55,West Kevinfurt,Italy,Regular,Referral
694,Male,36-45,Lake Lanceville,Belgium,Regular,Paid Ads
695,Female,26-35,New Amy,France,VIP,Email
696,Other,36-45,Camachofort,Poland,Regular,Email
697,Male,36-45,Copelandport,Spain,Regular,Referral
698,Other,26-35,Bridgetshire,France,Regular,Email
699,Female,66+,East Angelaville,Sweden,Regular,Email
700,Female,56-65,Kelseytown,Czech Republic,Regular,Referral
701,Male,36-45,East Robin,France,Regular,Organic Search
702,Female,18-25,Port Wendyfort,Denmark,Regular,Referral
703,Other,26-35,South Holly,Spain,Regular,Organic Search
704,Male,36-45,East Stephen,France,Regular,Organic Search
705,Male,56-65,East Courtney,Czech Republic,Regular,Referral
706,Male,26-35,Jessicafort,Italy,Regular,Social Media
707,Other,36-45,South Dawn,Sweden,Regular,Organic Search
708,Female,56-65,West Richard,Greece,Regular,Email
709,Female,56-65,New Diana,Croatia,Regular,Referral
710,Male,26-35,Lake Mitchell,Germany,Regular,Organic Search
711,Male,36-45,Smithville,Spain,Regular,Paid Ads
712,Female,66+,North Brianastad,Sweden,VIP,Social Media
713,Male,56-65,South Mary,Germany,Regular,Paid Ads
714,Other,36-45,Brownborough,Czech Republic,Regular,Social Media
715,Other,46-55,New Evanview,Greece,Regular,Social Media
716,Male,26-35,West Mark,France,Regular,Referral
717,Female,66+,Lake Holly,Sweden,Regular,Email
718,Other,36-45,Stacyview,Belgium,Regular,Email
719,Female,36-45,Stewartmouth,Sweden,Regular,Social Media
720,Other,18-25,South Kimberlyside,Germany,Regular,Email
721,Other,18-25,Mistyport,Italy,VIP,Social Media
722,Other,26-35,Port Melissabury,Slovakia,Regular,Organic Search
723,Male,36-45,Anashire,Ireland,Regular,Paid Ads
724,Female,26-35,East Caleb,Italy,Regular,Organic Search
725,Other,66+,Lake Jared,Hungary,Regular,Social Media
726,Female,26-35,Williamsstad,Italy,Regular,Organic Search
727,Male,66+,East Thomas,Italy,VIP,Referral
728,Female,26-35,Hooverchester,Italy,Regular,Referral
729,Female,56-65,Scottside,Denmark,Regular,Referral
730,Other,66+,Jenniferberg,Czech Republic,Regular,Paid Ads
731,Male,18-25,Chasestad,Germany,Regular,Social Media
732,Male,18-25,Ortizbury,France,Regular,Referral
733,Male,56-65,West Michael,Germany,Regular,Organic Search
734,Other,46-55,Christophershire,Italy,Regular,Referral
735,Male,56-65,Zacharyberg,Ireland,Regular,Paid Ads
736,Female,26-35,Chenville,Germany,Regular,Referral
737,Other,66+,Port Raymond,Belgium,Regular,Social Media
738,Male,18-25,North Andrewchester,France,Regular,Email
739,Male,18-25,Lake Margaretbury,Austria,Regular,Referral
740,Other,66+,Cynthiaville,Germany,Regular,Paid Ads
741,Male,26-35,Kimberlychester,Germany,Regular,Organic Search
742,Male,36-45,North Maryfurt,Spain,Regular,Referral
743,Other,36-45,Horneview,Spain,VIP,Email
744,Female,46-55,Port Michael,Italy,Regular,Referral
745,Female,46-55,Lake Markstad,Germany,Regular,Social Media
746,Male,66+,West Roger,Poland,Regular,Organic Search
747,Other,46-55,Port Josephfurt,Netherlands,Regular,Email
748,Male,46-55,South Haleybury,France,Regular,Referral
749,Other,46-55,North Christopher,Slovenia,Regular,Paid Ads
750,Male,46-55,New Patriciaside,Spain,Regular,Organic Search
751,Other,56-65,East Johntown,Spain,Regular,Email
752,Female,26-35,Garciastad,Germany,Regular,Paid Ads
753,Male,26-35,Garciaton,Latvia,VIP,Organic Search
754,Female,26-35,Newmanburgh,Bulgaria,Regular,Paid Ads
755,Female,36-45,Susanstad,Hungary,Regular,Organic Search
756,Other,46-55,West Austinhaven,Germany,Regular,Social Media
757,Male,66+,Hartview,Spain,Regular,Email
758,Male,46-55,North Douglasburgh,Czech Republic,VIP,Email
759,Male,18-25,Brownburgh,Poland,Regular,Organic Search
760,Other,36-45,Oliviahaven,Czech Republic,Regular,Social Media
761,Female,56-65,New Joseph,Italy,Regular,Organic Search
762,Female,26-35,West Alison,Germany,Regular,Referral
763,Female,66+,Pamelachester,Germany,Regular,Referral
764,Female,18-25,South Edwardhaven,Slovakia,Regular,Social Media
765,Female,66+,Thomasburgh,France,Regular,Paid Ads
766,Other,46-55,Jamesshire,Germany,Regular,Social Media
767,Female,56-65,North Lisaville,France,Regular,Paid Ads
768,Female,66+,Suttonton,Italy,Regular,Email
769,Male,56-65,West Alexandra,Romania,Regular,Organic Search
770,Other,46-55,New Benjamin,France,VIP,Email
771,Male,26-35,Snyderland,Denmark,VIP,Paid Ads
772,Male,18-25,Port Dana,Hungary,Regular,Social Media
773,Female,36-45,Harveyport,Greece,Regular,Email
774,Male,66+,Francisborough,Italy,VIP,Social Media
775,Female,26-35,Nathanstad,Spain,Regular,Referral
776,Female,36-45,South Carriemouth,Poland,VIP,Social Media
777,Other,18-25,Robinsonville,Portugal,Regular,Referral
778,Other,26-35,Lawrencemouth,Germany,Regular,Paid Ads
779,Female,66+,Lake Danielview,Belgium,Regular,Organic Search
780,Other,18-25,East Samantha,Romania,Regular,Paid Ads
781,Other,18-25,New Ianfort,Netherlands,Regular,Email
782,Female,66+,Port Elizabeth,Sweden,Regular,Social Media
783,Female,36-45,Susanland,Italy,Regular,Paid Ads
784,Other,56-65,Bryanmouth,Spain,Regular,Referral
785,Male,56-65,Danielleland,Poland,Regular,Social Media
786,Other,56-65,Bowersmouth,Poland,Regular,Organic Search
787,Female,36-45,Port Ivan,Spain,Regular,Social Media
788,Other,66+,Allenfort,France,Regular,Paid Ads
789,Male,18-25,Porterstad,Spain,Regular,Email
790,Female,66+,Jasminton,Italy,VIP,Organic Search
791,Female,36-45,Davidton,Netherlands,Regular,Referral
792,Male,56-65,Lake Isaac,Italy,Regular,Email
793,Female,66+,North Dillonchester,Sweden,Regular,Email
794,Female,66+,Santiagoville,Netherlands,Regular,Social Media
795,Other,56-65,New Kevinton,Austria,VIP,Organic Search
796,Other,36-45,South Steven,Spain,Regular,Email
797,Male,66+,New Victoriashire,Czech Republic,Regular,Organic Search
798,Male,66+,Stonemouth,France,Regular,Referral
799,Female,36-45,Jimenezbury,Czech Republic,Regular,Social Media
800,Male,46-55,Carlosville,Spain,VIP,Email
801,Other,18-25,Stacyside,Poland,Regular,Paid Ads
802,Other,46-55,West Amanda,Spain,Regular,Referral
803,Male,26-35,Michellehaven,Germany,Regular,Social Media
804,Other,46-55,Brendanstad,Italy,VIP,Paid Ads
805,Female,36-45,South Amber,Czech Republic,Regular,Paid Ads
806,Male,18-25,Richardside,France,Regular,Paid Ads
807,Male,56-65,South Catherine,Czech Republic,Regular,Referral
808,Male,26-35,Carpenterfort,Czech Republic,Regular,Referral
809,Female,46-55,Davisbury,Italy,VIP,Email
810,Female,18-25,South Rebecca,France,Regular,Email
811,Other,18-25,Lake Daniel,France,Regular,Paid Ads
812,Female,36-45,Jasonport,France,VIP,Referral
813,Female,26-35,Johnsonside,Spain,VIP,Organic Search
814,Female,46-55,East Scott,France,Regular,Email
815,Female,66+,Port Kayla,Spain,Regular,Social Media
816,Female,36-45,East Stephanieburgh,Bulgaria,Regular,Paid Ads
817,Female,18-25,Jonesmouth,Croatia,Regular,Paid Ads
818,Male,56-65,Cookhaven,France,Regular,Organic Search
819,Other,18-25,North Lisashire,Italy,Regular,Social Media
820,Other,18-25,Taylorhaven,Czech Republic,Regular,Organic Search
821,Other,18-25,East Dannychester,Netherlands,VIP,Organic Search
822,Female,18-25,Watsonhaven,Italy,Regular,Referral
823,Male,66+,New Madisonborough,Greece,Regular,Organic Search
824,Other,18-25,Aguilartown,France,Regular,Social Media
825,Other,26-35,Port Donaldville,Poland,Regular,Organic Search
826,Other,18-25,Antonioburgh,Spain,Regular,Organic Search
827,Other,26-35,North Lisa,Spain,Regular,Email
828,Female,66+,Kramerport,Latvia,Regular,Paid Ads
829,Female,26-35,West Ryanhaven,Germany,Regular,Referral
830,Male,18-25,Jorgefort,Italy,Regular,Organic Search
831,Other,46-55,Guzmanbury,Hungary,VIP,Organic Search
832,Male,66+,South Danielhaven,Czech Republic,Regular,Social Media
