Subscription_ID,Customer_ID,Start_Date,End_Date,Plan_ID,Monthly_Fee,Status,Churn_Reason_ID,Lifetime_Value
401,7304,2025-03-05,,STANDARD,19.99,Active,,220.56
402,2168,2023-05-22,,BASIC,9.99,Active,,327.67
403,860,2026-05-11,,PREMIUM,39.99,Active,,-134.63
404,9158,2026-01-12,,STANDARD,19.99,Active,,11.99
405,3242,2025-05-24,,PREMIUM,39.99,Active,,334.58
406,6956,2026-01-30,,STANDARD,19.99,Active,,0.0
407,7035,2025-01-25,2026-04-05,STANDARD,19.99,Churned,SERVICE-02,289.85
408,6017,2024-10-07,2025-10-04,BASIC,9.99,Churned,PRICE-01,120.55
409,5169,2024-02-25,,BASIC,9.99,Active,,234.77
410,8091,2025-08-28,,STANDARD,19.99,Active,,103.28
411,2239,2023-11-27,,STANDARD,19.99,Active,,529.74
412,1715,2024-06-02,,BASIC,9.99,Active,,202.13
413,8941,2025-06-14,2025-08-09,BASIC,9.99,Churned,PRICE-02,18.65
414,8071,2025-06-08,,PREMIUM,39.99,Active,,314.59
415,35,2025-06-26,,BASIC,9.99,Active,,72.59
416,2348,2023-01-16,,BASIC,9.99,Active,,369.63
417,3922,2023-02-26,2024-05-15,STANDARD,19.99,Churned,PRICE-01,295.85
418,9786,2025-11-20,,PREMIUM,39.99,Active,,94.64
419,9451,2025-12-04,,STANDARD,19.99,Active,,37.98
420,8524,2023-06-15,2024-07-11,PREMIUM,39.99,Churned,PRICE-01,522.54
421,6563,2024-03-12,,STANDARD,19.99,Active,,459.1
422,303,2025-10-16,2026-08-08,STANDARD,19.99,Churned,SERVICE-01,197.23
423,4356,2023-12-22,,PREMIUM,39.99,Active,,1026.41
424,3660,2025-09-25,,PREMIUM,39.99,Active,,169.29
425,6532,2024-10-12,,PREMIUM,39.99,Active,,633.18
426,2316,2025-12-20,,BASIC,9.99,Active,,13.65
427,7639,2023-11-01,2025-02-27,PREMIUM,39.99,Churned,PRICE-02,645.17
428,7071,2025-10-15,,BASIC,9.99,Active,,35.63
429,4401,2023-05-01,2023-07-08,PREMIUM,39.99,Churned,PRICE-02,90.64
430,6252,2025-11-03,2026-06-05,BASIC,9.99,Churned,COMP-01,71.26
431,4953,2025-08-05,,STANDARD,19.99,Active,,118.61
432,5425,2024-08-23,,PREMIUM,39.99,Active,,699.83
433,1492,2023-06-09,,PREMIUM,39.99,Active,,1287.68
434,5195,2023-12-25,,STANDARD,19.99,Active,,511.08
435,6566,2025-07-18,2027-05-18,STANDARD,19.99,Churned,COMP-01,445.78
436,3559,2025-03-01,,BASIC,9.99,Active,,111.55
437,7370,2025-10-29,,STANDARD,19.99,Active,,61.97
438,9937,2025-12-31,,BASIC,9.99,Active,,9.99
439,2888,2023-11-29,,BASIC,9.99,Active,,264.07
440,9118,2024-04-27,,STANDARD,19.99,Active,,428.45
441,4977,2023-08-14,,STANDARD,19.99,Active,,599.7
442,3680,2026-01-20,,PREMIUM,39.99,Active,,13.33
443,7229,2023-08-04,,BASIC,9.99,Active,,303.03
444,607,2023-06-19,2023-09-20,PREMIUM,39.99,Churned,COMP-01,123.97
445,5396,2023-09-20,,STANDARD,19.99,Active,,575.05
446,7666,2026-06-04,,PREMIUM,39.99,Active,,-166.63
447,6429,2023-09-11,,BASIC,9.99,Active,,290.38
448,3569,2024-03-07,,PREMIUM,39.99,Active,,925.1
449,9379,2025-07-30,,BASIC,9.99,Active,,61.27
450,4678,2026-05-07,,PREMIUM,39.99,Active,,-129.3
451,7983,2024-03-23,2025-04-07,PREMIUM,39.99,Churned,PRICE-02,506.54
452,3321,2024-05-31,,STANDARD,19.99,Active,,405.8
453,1285,2023-05-29,,STANDARD,19.99,Active,,651.01
454,2616,2023-04-18,2024-07-27,BASIC,9.99,Churned,SERVICE-02,155.18
455,6607,2025-04-08,,PREMIUM,39.99,Active,,395.9
456,8570,2025-07-20,,PREMIUM,39.99,Active,,258.6
457,1453,2023-09-08,,BASIC,9.99,Active,,291.38
458,7000,2026-03-26,,STANDARD,19.99,Active,,-36.65
459,7304,2025-07-26,,PREMIUM,39.99,Active,,250.6
460,5087,2025-09-08,2026-12-13,BASIC,9.99,Churned,SERVICE-01,153.51
461,9050,2025-11-29,2026-08-09,BASIC,9.99,Churned,COMP-01,84.25
462,5401,2026-01-22,2026-04-04,STANDARD,19.99,Churned,PROD-01,47.98
463,4925,2023-06-23,,PREMIUM,39.99,Active,,1269.02
464,5518,2025-02-11,,BASIC,9.99,Active,,117.55
465,9409,2023-06-19,,PREMIUM,39.99,Active,,1274.35
466,8635,2025-07-07,2026-08-27,BASIC,9.99,Churned,SERVICE-02,138.53
467,9875,2026-01-23,,BASIC,9.99,Active,,2.33
468,4219,2024-11-19,,STANDARD,19.99,Active,,291.19
469,6412,2026-05-20,,BASIC,9.99,Active,,-36.63
470,6627,2024-12-01,2025-07-06,STANDARD,19.99,Churned,PROD-01,144.59
471,9108,2023-06-12,2023-09-28,PREMIUM,39.99,Churned,SERVICE-01,143.96
472,3300,2024-01-20,,BASIC,9.99,Active,,246.75
473,7640,2026-04-29,2026-09-12,PREMIUM,39.99,Churned,COMP-01,181.29
474,696,2025-03-24,2026-09-13,STANDARD,19.99,Churned,COMP-01,358.49
475,6961,2024-09-23,,BASIC,9.99,Active,,164.5
476,1018,2024-06-22,2026-05-05,PREMIUM,39.99,Churned,TECH-01,909.11
477,3702,2025-06-18,2026-04-27,BASIC,9.99,Churned,TECH-01,104.23
478,5223,2026-04-30,,BASIC,9.99,Active,,-29.97
479,8648,2024-04-06,,BASIC,9.99,Active,,221.11
480,4121,2024-05-26,,STANDARD,19.99,Active,,409.13
481,1425,2023-10-11,,PREMIUM,39.99,Active,,1122.39
482,8130,2025-08-03,,PREMIUM,39.99,Active,,239.94
483,4986,2023-05-29,,PREMIUM,39.99,Active,,1302.34
484,5040,2023-12-04,2024-01-27,BASIC,9.99,Churned,SERVICE-02,17.98
485,5055,2023-05-02,,BASIC,9.99,Active,,334.33
486,2178,2023-08-08,2025-05-08,BASIC,9.99,Churned,SERVICE-01,212.79
487,976,2023-02-13,2023-05-10,PREMIUM,39.99,Churned,SERVICE-02,114.64
488,8330,2024-10-22,,STANDARD,19.99,Active,,309.84
489,5455,2024-11-10,,STANDARD,19.99,Active,,297.18
490,5257,2023-07-16,2024-07-06,BASIC,9.99,Churned,SERVICE-02,118.55
491,6288,2025-05-21,,PREMIUM,39.99,Active,,338.58
492,3604,2023-02-14,2023-10-15,STANDARD,19.99,Churned,PRICE-02,161.92
493,6375,2024-12-24,,BASIC,9.99,Active,,133.87
494,4149,2023-08-21,,STANDARD,19.99,Active,,595.04
495,5838,2026-05-11,2027-01-25,BASIC,9.99,Churned,PRICE-02,86.25
496,5178,2025-10-30,,STANDARD,19.99,Active,,61.3
497,1055,2024-05-24,,PREMIUM,39.99,Active,,821.13
498,2561,2023-01-08,,PREMIUM,39.99,Active,,1490.29
499,3967,2024-02-26,,STANDARD,19.99,Active,,469.1
500,5604,2024-05-30,,BASIC,9.99,Active,,203.13
501,2654,2026-01-06,,PREMIUM,39.99,Active,,31.99
502,5926,2024-01-10,,PREMIUM,39.99,Active,,1001.08
503,3326,2025-02-01,2025-05-11,BASIC,9.99,Churned,SERVICE-01,32.97
504,6407,2025-02-02,,BASIC,9.99,Active,,120.55
505,4177,2026-05-03,,BASIC,9.99,Active,,-30.97
506,5023,2023-08-06,2023-11-05,BASIC,9.99,Churned,PRICE-01,30.3
507,9637,2024-10-04,,BASIC,9.99,Active,,160.84
508,8369,2025-05-22,2027-05-15,BASIC,9.99,Churned,SERVICE-01,240.76
509,9839,2024-01-06,2024-06-13,PREMIUM,39.99,Churned,SERVICE-02,211.95
510,8525,2024-06-16,,BASIC,9.99,Active,,197.47
511,9124,2023-07-05,,STANDARD,19.99,Active,,626.35
512,6266,2025-01-24,,STANDARD,19.99,Active,,247.21
513,2197,2025-04-09,,BASIC,9.99,Active,,98.57
514,7719,2024-08-04,,BASIC,9.99,Active,,181.15
515,1876,2023-09-14,,BASIC,9.99,Active,,289.38
516,107,2025-01-19,,BASIC,9.99,Active,,125.21
517,2677,2024-09-11,2026-08-02,STANDARD,19.99,Churned,TECH-01,459.77
518,7071,2024-08-26,,STANDARD,19.99,Active,,347.83
519,3650,2025-09-05,,PREMIUM,39.99,Active,,195.95
520,5931,2025-02-24,,STANDARD,19.99,Active,,226.55
521,6060,2024-03-19,,STANDARD,19.99,Active,,454.44
522,4235,2023-12-30,,BASIC,9.99,Active,,253.75
523,4997,2024-06-01,,PREMIUM,39.99,Active,,810.46
524,8359,2026-01-12,,PREMIUM,39.99,Active,,23.99
525,7356,2024-06-01,,STANDARD,19.99,Active,,405.13
526,5395,2023-06-25,,BASIC,9.99,Active,,316.35
527,4889,2024-02-07,2024-09-09,PREMIUM,39.99,Churned,PROD-01,286.6
528,805,2023-09-06,,PREMIUM,39.99,Active,,1169.04
529,551,2025-03-14,,STANDARD,19.99,Active,,214.56
530,4260,2025-08-10,2026-09-10,STANDARD,19.99,Churned,COMP-01,263.87
531,3292,2025-12-30,,PREMIUM,39.99,Active,,41.32
532,184,2024-04-23,2026-03-24,BASIC,9.99,Churned,SERVICE-02,233.1
533,6310,2023-02-18,2023-09-04,PREMIUM,39.99,Churned,TECH-01,263.93
534,7312,2024-08-22,,BASIC,9.99,Active,,175.16
535,3933,2024-02-20,,PREMIUM,39.99,Active,,946.43
536,2405,2026-03-04,,PREMIUM,39.99,Active,,-43.99
537,5787,2025-02-06,,PREMIUM,39.99,Active,,477.21
538,4447,2024-10-30,2025-08-28,PREMIUM,39.99,Churned,PRICE-02,402.57
539,404,2023-02-05,2024-11-30,BASIC,9.99,Churned,PROD-01,221.11
540,7638,2025-08-20,,PREMIUM,39.99,Active,,217.28
541,5209,2024-10-02,,STANDARD,19.99,Active,,323.17
542,2896,2025-01-04,,STANDARD,19.99,Active,,260.54
543,4253,2025-02-10,2026-01-14,PREMIUM,39.99,Churned,PROD-01,450.55
544,6952,2023-11-26,,PREMIUM,39.99,Active,,1061.07
545,9142,2026-03-31,,PREMIUM,39.99,Active,,-79.98
546,8836,2025-05-31,,PREMIUM,39.99,Active,,325.25
547,3267,2025-04-02,2025-10-27,STANDARD,19.99,Churned,SERVICE-02,138.6
548,2713,2026-03-06,,STANDARD,19.99,Active,,-23.32
549,7625,2024-01-23,,BASIC,9.99,Active,,245.75
550,7298,2024-11-19,,PREMIUM,39.99,Active,,582.52
551,7872,2025-04-03,,PREMIUM,39.99,Active,,402.57
552,6663,2024-03-01,2025-05-18,BASIC,9.99,Churned,PRICE-02,147.52
553,1065,2023-03-28,,PREMIUM,39.99,Active,,1384.99
554,6195,2023-12-20,2024-09-15,STANDARD,19.99,Churned,PROD-01,179.91
555,8644,2023-10-26,,PREMIUM,39.99,Active,,1102.39
556,1034,2025-01-19,,STANDARD,19.99,Active,,250.54
557,3531,2026-02-14,,BASIC,9.99,Active,,-5.0
558,1923,2025-02-20,,STANDARD,19.99,Active,,229.22
559,1971,2023-07-10,,STANDARD,19.99,Active,,623.02
560,6507,2023-12-26,2025-07-13,PREMIUM,39.99,Churned,PROD-01,753.14
561,9457,2024-04-24,2025-09-27,PREMIUM,39.99,Churned,SERVICE-02,694.49
562,2823,2026-05-30,,PREMIUM,39.99,Active,,-159.96
563,2272,2023-05-11,,BASIC,9.99,Active,,331.33
564,9331,2025-09-19,,PREMIUM,39.99,Active,,177.29
565,2064,2024-10-07,,STANDARD,19.99,Active,,319.84
566,9045,2024-08-26,,STANDARD,19.99,Active,,347.83
567,7469,2024-01-20,,BASIC,9.99,Active,,246.75
568,7261,2023-06-16,,BASIC,9.99,Active,,319.35
569,8501,2025-01-21,,PREMIUM,39.99,Active,,498.54
570,7541,2025-03-08,,PREMIUM,39.99,Active,,437.22
571,7473,2023-04-28,,PREMIUM,39.99,Active,,1343.66
572,2827,2024-07-24,2025-01-24,BASIC,9.99,Churned,COMP-01,61.27
573,8238,2026-05-04,2026-06-29,BASIC,9.99,Churned,TECH-01,18.65
574,3099,2025-02-18,2025-11-03,STANDARD,19.99,Churned,TECH-01,171.91
575,7234,2023-03-26,,BASIC,9.99,Active,,346.65
576,4414,2026-06-06,2027-11-07,BASIC,9.99,Churned,TECH-01,172.83
577,1571,2026-05-15,,BASIC,9.99,Active,,-34.97
578,5156,2024-09-12,2025-04-15,PREMIUM,39.99,Churned,PRICE-01,286.6
579,9132,2023-06-18,2024-06-23,BASIC,9.99,Churned,PRICE-01,123.54
580,7285,2023-07-02,2023-08-02,BASIC,9.99,Churned,SERVICE-02,10.32
581,427,2025-09-25,,STANDARD,19.99,Active,,84.62
582,7004,2024-11-22,,PREMIUM,39.99,Active,,578.52
583,1917,2026-03-26,,BASIC,9.99,Active,,-18.32
584,6410,2024-12-29,,STANDARD,19.99,Active,,264.53
585,9070,2026-01-28,,BASIC,9.99,Active,,0.67
586,4850,2024-10-19,,BASIC,9.99,Active,,155.84
587,133,2025-02-17,2025-11-24,BASIC,9.99,Churned,PRICE-02,93.24
588,2865,2024-04-29,,PREMIUM,39.99,Active,,854.45
589,1643,2025-06-14,,BASIC,9.99,Active,,76.59
590,4914,2024-06-13,,PREMIUM,39.99,Active,,794.47
591,5366,2023-04-29,,PREMIUM,39.99,Active,,1342.33
592,9492,2025-11-16,,PREMIUM,39.99,Active,,99.98
593,5869,2026-01-03,2027-05-07,PREMIUM,39.99,Churned,SERVICE-02,651.84
594,693,2024-03-15,,BASIC,9.99,Active,,228.44
595,7866,2025-04-11,,BASIC,9.99,Active,,97.9
596,8731,2024-07-11,2025-08-23,PREMIUM,39.99,Churned,COMP-01,543.86
597,3215,2023-04-04,,BASIC,9.99,Active,,343.66
598,4355,2026-04-12,,BASIC,9.99,Active,,-23.98
599,6077,2025-04-09,2025-11-22,STANDARD,19.99,Churned,TECH-01,151.26
600,6489,2024-06-25,,STANDARD,19.99,Active,,389.14
601,8448,2025-11-16,2026-08-08,PREMIUM,39.99,Churned,SERVICE-02,353.25
602,8202,2025-05-18,,STANDARD,19.99,Active,,171.25
603,4921,2025-03-16,,PREMIUM,39.99,Active,,426.56
604,5070,2025-01-11,,PREMIUM,39.99,Active,,511.87
605,1919,2023-05-26,,BASIC,9.99,Active,,326.34
606,3179,2024-04-23,2025-08-25,BASIC,9.99,Churned,TECH-01,162.84
607,3161,2025-06-07,,PREMIUM,39.99,Active,,315.92
608,445,2026-06-19,2026-08-11,STANDARD,19.99,Churned,SERVICE-01,35.32
609,2304,2024-06-14,,PREMIUM,39.99,Active,,793.13
610,9992,2023-01-20,2023-05-21,BASIC,9.99,Churned,COMP-01,40.29
611,2866,2025-09-01,,STANDARD,19.99,Active,,100.62
612,3482,2025-03-01,2027-01-05,PREMIUM,39.99,Churned,SERVICE-01,899.78
613,822,2023-06-21,,STANDARD,19.99,Active,,635.68
614,7919,2024-10-01,2024-12-31,PREMIUM,39.99,Churned,COMP-01,121.3
615,9487,2024-04-24,,PREMIUM,39.99,Active,,861.12
616,7867,2026-04-29,2026-09-02,BASIC,9.99,Churned,PRICE-02,41.96
617,304,2024-07-15,,BASIC,9.99,Active,,187.81
618,9701,2023-05-02,,PREMIUM,39.99,Active,,1338.33
619,9626,2025-10-23,2026-01-02,PREMIUM,39.99,Churned,PRICE-01,94.64
620,6048,2023-11-11,2025-11-03,BASIC,9.99,Churned,SERVICE-01,240.76
621,5725,2026-02-12,,STANDARD,19.99,Active,,-8.66
622,6977,2025-06-14,,BASIC,9.99,Active,,76.59
623,998,2026-03-02,,PREMIUM,39.99,Active,,-41.32
624,6362,2023-10-22,,PREMIUM,39.99,Active,,1107.72
625,3891,2023-11-21,,BASIC,9.99,Active,,266.73
626,505,2023-03-24,2024-03-22,BASIC,9.99,Churned,PROD-01,121.21
627,4426,2025-02-19,,STANDARD,19.99,Active,,229.88
628,1299,2023-05-22,2023-10-20,PREMIUM,39.99,Churned,TECH-01,201.28
629,4493,2025-08-05,2026-11-04,BASIC,9.99,Churned,PRICE-01,151.85
630,5861,2026-04-01,,STANDARD,19.99,Active,,-40.65
631,3044,2025-02-11,2025-07-01,BASIC,9.99,Churned,PRICE-01,46.62
632,5637,2025-09-23,,STANDARD,19.99,Active,,85.96
633,2131,2024-04-07,,PREMIUM,39.99,Active,,883.78
634,7766,2024-02-12,2024-07-01,PREMIUM,39.99,Churned,COMP-01,186.62
635,6209,2025-06-21,2025-09-07,PREMIUM,39.99,Churned,COMP-01,103.97
636,1089,2023-05-20,,BASIC,9.99,Active,,328.34
637,1078,2023-02-09,,STANDARD,19.99,Active,,723.64
638,5194,2024-02-28,,PREMIUM,39.99,Active,,935.77
639,297,2025-06-28,2026-06-02,STANDARD,19.99,Churned,COMP-01,225.89
640,3343,2025-01-07,,STANDARD,19.99,Active,,258.54
641,9340,2024-01-28,2024-05-13,BASIC,9.99,Churned,SERVICE-02,35.3
642,8518,2024-06-15,,BASIC,9.99,Active,,197.8
643,1346,2025-05-30,2027-05-07,STANDARD,19.99,Churned,PRICE-02,471.1
644,6822,2026-04-13,,BASIC,9.99,Active,,-24.31
645,4784,2023-11-11,,BASIC,9.99,Active,,270.06
646,5963,2026-03-18,2026-11-03,PREMIUM,39.99,Churned,PROD-01,306.59
647,4371,2024-08-05,,PREMIUM,39.99,Active,,723.82
648,2067,2026-06-10,,BASIC,9.99,Active,,-43.62
649,9559,2024-06-11,,STANDARD,19.99,Active,,398.47
650,1910,2023-06-06,,STANDARD,19.99,Active,,645.68
651,3301,2024-02-26,2024-04-25,PREMIUM,39.99,Churned,SERVICE-01,78.65
652,3612,2024-10-26,2025-11-12,BASIC,9.99,Churned,SERVICE-02,127.21
653,2831,2025-01-24,,STANDARD,19.99,Active,,247.21
654,9185,2025-08-24,2027-04-21,PREMIUM,39.99,Churned,PROD-01,806.47
655,8840,2023-03-16,2024-02-16,BASIC,9.99,Churned,COMP-01,112.22
656,8118,2024-11-13,,BASIC,9.99,Active,,147.52
657,4527,2023-04-27,2024-04-29,PREMIUM,39.99,Churned,SERVICE-01,490.54
658,5838,2025-05-27,,BASIC,9.99,Active,,82.58
659,9342,2024-05-16,,PREMIUM,39.99,Active,,831.79
660,4634,2025-06-23,2027-05-07,BASIC,9.99,Churned,SERVICE-02,227.44
661,4739,2025-11-06,,BASIC,9.99,Active,,28.31
662,9270,2025-05-29,,BASIC,9.99,Active,,81.92
663,9287,2023-08-23,,BASIC,9.99,Active,,296.7
664,3842,2026-01-08,,PREMIUM,39.99,Active,,29.33
665,9489,2026-03-22,,BASIC,9.99,Active,,-16.98
666,6560,2026-01-17,,STANDARD,19.99,Active,,8.66
667,436,2026-06-09,2027-07-12,PREMIUM,39.99,Churned,PRICE-02,530.53
668,1188,2023-07-30,2024-08-03,PREMIUM,39.99,Churned,PROD-01,493.21
669,8263,2026-01-27,,STANDARD,19.99,Active,,2.0
670,702,2025-01-20,,STANDARD,19.99,Active,,249.87
671,3099,2023-11-03,,PREMIUM,39.99,Active,,1091.73
672,9666,2023-02-21,,BASIC,9.99,Active,,357.64
673,8435,2026-05-25,,PREMIUM,39.99,Active,,-153.3
674,9617,2025-02-06,,BASIC,9.99,Active,,119.21
675,8845,2026-03-28,,PREMIUM,39.99,Active,,-75.98
676,8421,2023-09-23,,BASIC,9.99,Active,,286.38
677,8919,2023-12-05,,BASIC,9.99,Active,,262.07
678,389,2025-04-16,,BASIC,9.99,Active,,96.24
679,3378,2024-01-08,,BASIC,9.99,Active,,250.75
680,6033,2023-05-18,2024-08-09,PREMIUM,39.99,Churned,COMP-01,598.52
681,5012,2023-03-05,,PREMIUM,39.99,Active,,1415.65
682,1009,2025-10-02,,STANDARD,19.99,Active,,79.96
683,7517,2025-11-07,,PREMIUM,39.99,Active,,111.97
684,3095,2025-12-28,2027-09-25,STANDARD,19.99,Churned,SERVICE-01,423.79
685,1927,2026-02-10,,STANDARD,19.99,Active,,-7.33
686,939,2024-03-11,,PREMIUM,39.99,Active,,919.77
687,1655,2025-08-18,2026-10-17,BASIC,9.99,Churned,PRICE-01,141.53
688,8099,2024-04-30,,BASIC,9.99,Active,,213.12
689,4525,2025-05-23,2026-04-29,PREMIUM,39.99,Churned,PROD-01,454.55
690,1789,2024-12-21,2025-06-07,PREMIUM,39.99,Churned,PROD-01,223.94
691,3151,2023-02-11,,PREMIUM,39.99,Active,,1444.97
692,1697,2026-06-19,2028-03-06,BASIC,9.99,Churned,SERVICE-01,208.46
693,5331,2023-05-05,,BASIC,9.99,Active,,333.33
694,4080,2026-03-02,,PREMIUM,39.99,Active,,-41.32
695,2394,2023-03-30,2024-07-13,STANDARD,19.99,Churned,PRICE-01,313.84
696,4450,2026-03-16,,STANDARD,19.99,Active,,-29.98
697,2546,2026-04-22,2027-12-20,PREMIUM,39.99,Churned,COMP-01,809.13
698,7299,2026-04-12,,BASIC,9.99,Active,,-23.98
699,960,2023-04-06,,PREMIUM,39.99,Active,,1372.99
700,2117,2024-02-19,,BASIC,9.99,Active,,236.76
701,9648,2024-11-11,,STANDARD,19.99,Active,,296.52
702,7067,2023-09-28,,BASIC,9.99,Active,,284.72
703,5045,2024-01-15,2024-07-24,PREMIUM,39.99,Churned,SERVICE-01,254.6
704,620,2025-10-25,,PREMIUM,39.99,Active,,129.3
705,5617,2024-09-04,2025-11-29,BASIC,9.99,Churned,TECH-01,150.18
706,1252,2026-04-29,,BASIC,9.99,Active,,-29.64
707,6766,2024-02-06,,PREMIUM,39.99,Active,,965.09
708,8459,2024-03-01,2026-01-12,BASIC,9.99,Churned,PRICE-01,227.11
709,31,2023-06-04,,BASIC,9.99,Active,,323.34
710,3393,2024-04-14,2024-06-06,BASIC,9.99,Churned,PRICE-01,17.65
711,6878,2025-03-04,,STANDARD,19.99,Active,,221.22
712,6252,2024-07-27,2026-05-28,STANDARD,19.99,Churned,SERVICE-02,446.44
713,7614,2023-03-06,,BASIC,9.99,Active,,353.31
714,8985,2023-04-15,,PREMIUM,39.99,Active,,1360.99
715,3149,2026-03-17,,STANDARD,19.99,Active,,-30.65
716,1630,2026-04-20,,STANDARD,19.99,Active,,-53.31
717,4613,2023-10-19,2024-05-15,STANDARD,19.99,Churned,TECH-01,139.26
718,8279,2023-03-16,2024-01-10,BASIC,9.99,Churned,PROD-01,99.9
719,9876,2026-01-25,,PREMIUM,39.99,Active,,6.67
720,3273,2024-12-28,,PREMIUM,39.99,Active,,530.53
721,9362,2024-09-07,,PREMIUM,39.99,Active,,679.83
722,6017,2024-07-21,,BASIC,9.99,Active,,185.81
723,4430,2023-01-04,,BASIC,9.99,Active,,373.63
724,1126,2026-05-30,,STANDARD,19.99,Active,,-79.96
725,6509,2025-10-11,,BASIC,9.99,Active,,36.96
726,7301,2024-10-29,,STANDARD,19.99,Active,,305.18
727,431,2024-10-20,,PREMIUM,39.99,Active,,622.51
728,3032,2026-03-28,,STANDARD,19.99,Active,,-37.98
729,2004,2025-12-08,2027-01-23,BASIC,9.99,Churned,COMP-01,136.86
730,1304,2024-04-29,2026-01-05,STANDARD,19.99,Churned,COMP-01,410.46
731,1378,2025-07-01,,STANDARD,19.99,Active,,141.93
732,1493,2023-03-17,,PREMIUM,39.99,Active,,1399.65
733,5854,2026-06-11,2027-07-22,PREMIUM,39.99,Churned,PRICE-02,541.2
734,6950,2025-02-16,,STANDARD,19.99,Active,,231.88
735,5201,2025-12-15,,BASIC,9.99,Active,,15.32
736,7929,2025-12-19,,BASIC,9.99,Active,,13.99
737,5006,2025-06-14,,BASIC,9.99,Active,,76.59
738,8594,2023-09-17,2025-09-02,STANDARD,19.99,Churned,PRICE-02,477.09
739,9282,2024-10-18,,PREMIUM,39.99,Active,,625.18
740,2656,2025-12-12,2027-10-05,BASIC,9.99,Churned,PRICE-01,220.45
741,7520,2025-02-13,,BASIC,9.99,Active,,116.88
742,1743,2024-05-21,,PREMIUM,39.99,Active,,825.13
743,4305,2026-04-22,,BASIC,9.99,Active,,-27.31
744,5499,2023-12-06,,STANDARD,19.99,Active,,523.74
745,1823,2024-06-13,,BASIC,9.99,Active,,198.47
746,5946,2025-07-29,,STANDARD,19.99,Active,,123.27
747,6110,2024-06-24,,BASIC,9.99,Active,,194.81
748,991,2024-01-20,,BASIC,9.99,Active,,246.75
749,1071,2023-10-10,,BASIC,9.99,Active,,280.72
750,1894,2025-11-06,,BASIC,9.99,Active,,28.31
751,4616,2023-03-07,,STANDARD,19.99,Active,,706.31
752,5037,2024-05-16,,BASIC,9.99,Active,,207.79
753,4069,2024-04-29,,STANDARD,19.99,Active,,427.12
754,8228,2025-03-10,2025-05-07,PREMIUM,39.99,Churned,TECH-01,77.31
755,6084,2024-11-20,,STANDARD,19.99,Active,,290.52
756,2263,2023-05-12,,PREMIUM,39.99,Active,,1325.0
757,7839,2024-12-31,,STANDARD,19.99,Active,,263.2
758,2079,2024-04-21,,STANDARD,19.99,Active,,432.45
759,5010,2024-10-13,,PREMIUM,39.99,Active,,631.84
760,7751,2023-03-11,,PREMIUM,39.99,Active,,1407.65
761,8490,2025-03-29,,STANDARD,19.99,Active,,204.56
762,5760,2023-12-26,,STANDARD,19.99,Active,,510.41
763,7145,2023-02-25,2023-06-14,PREMIUM,39.99,Churned,PRICE-01,145.3
764,3469,2024-04-17,,STANDARD,19.99,Active,,435.12
765,7338,2024-11-13,,PREMIUM,39.99,Active,,590.52
766,4751,2023-09-16,,PREMIUM,39.99,Active,,1155.71
767,7401,2026-03-05,2027-05-21,BASIC,9.99,Churned,PRICE-02,147.19
768,3568,2023-03-07,,PREMIUM,39.99,Active,,1412.98
769,431,2024-12-16,,BASIC,9.99,Active,,136.53
770,1737,2023-10-18,2025-04-11,PREMIUM,39.99,Churned,SERVICE-01,721.15
771,782,2025-05-08,2026-06-06,PREMIUM,39.99,Churned,PROD-01,525.2
772,3015,2025-03-03,,BASIC,9.99,Active,,110.89
773,1083,2025-04-19,2026-09-26,BASIC,9.99,Churned,TECH-01,174.83
774,135,2025-05-03,,PREMIUM,39.99,Active,,362.58
775,2107,2025-09-05,,PREMIUM,39.99,Active,,195.95
776,9338,2025-10-05,,PREMIUM,39.99,Active,,155.96
777,2266,2023-05-19,2023-09-13,BASIC,9.99,Churned,TECH-01,38.96
778,4990,2024-11-19,,BASIC,9.99,Active,,145.52
779,6657,2025-01-04,,BASIC,9.99,Active,,130.2
780,6654,2025-04-21,2027-04-01,PREMIUM,39.99,Churned,SERVICE-02,946.43
781,5037,2025-08-11,,PREMIUM,39.99,Active,,229.28
782,6772,2024-10-07,,PREMIUM,39.99,Active,,639.84
783,7992,2025-09-26,,BASIC,9.99,Active,,41.96
784,8636,2024-02-03,,PREMIUM,39.99,Active,,969.09
785,1114,2025-08-15,,BASIC,9.99,Active,,55.94
786,8096,2023-12-07,2024-05-16,PREMIUM,39.99,Churned,PRICE-02,214.61
787,9551,2023-09-02,2025-02-19,BASIC,9.99,Churned,PRICE-01,178.49
788,5276,2025-09-03,,PREMIUM,39.99,Active,,198.62
789,8451,2026-03-22,,STANDARD,19.99,Active,,-33.98
790,6592,2024-03-17,,STANDARD,19.99,Active,,455.77
791,6607,2023-08-20,2024-07-24,BASIC,9.99,Churned,SERVICE-01,112.89
792,8348,2023-07-21,2024-06-07,PREMIUM,39.99,Churned,PROD-01,429.23
793,6166,2023-09-11,,PREMIUM,39.99,Active,,1162.38
794,3384,2023-05-16,,STANDARD,19.99,Active,,659.67
795,4607,2025-11-22,,STANDARD,19.99,Active,,45.98
796,8141,2026-06-22,2028-01-04,STANDARD,19.99,Churned,PROD-01,373.81
797,378,2023-02-06,,STANDARD,19.99,Active,,725.64
798,7529,2023-10-05,,PREMIUM,39.99,Active,,1130.38
799,8155,2024-02-02,,PREMIUM,39.99,Active,,970.42
800,5027,2025-08-29,,STANDARD,19.99,Active,,102.62
